full_name,selling_price,year,km_driven,mileage,engine,max_power,seats,company,company_enc,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual
Ford Ecosport 2015-2021 1.5 Diesel Trend BSIV,9.0,2018,40000,23.0,1498.0,98.96,5,Ford,6.252057132401498,True,False,True,False,False,False,True
Tata Nano Twist XT,2.21,2017,12598,25.4,624.0,37.5,4,Tata,4.421740718651131,False,False,False,False,False,True,True
Volkswagen Vento 1.6 Comfortline,9.15,2018,9965,16.09,1598.0,103.2,5,Volkswagen,5.650061220319048,False,False,False,False,False,True,True
Mahindra Bolero 2011-2019 SLX 2WD BSIII,5.3,2013,39000,15.96,2523.0,62.1,7,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Toyota Innova Crysta 2016-2020 2.4 GX AT,14.9,2016,35500,13.68,2393.0,147.51,7,Toyota,11.265205016960472,False,False,True,False,False,False,False
Honda Amaze VX Petrol,4.15,2013,70400,18.6,1199.0,88.76,5,Honda,6.041270410937343,False,False,False,False,False,True,True
Maruti Wagon R LXI CNG Optional,3.0,2015,80000,26.6,998.0,58.16,5,Maruti,4.699671932366252,True,False,False,False,False,False,True
Maruti Eeco 5 Seater AC,2.75,2011,70000,16.11,1196.0,72.42,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Maruti Swift VDI,3.5,2012,120000,22.9,1248.0,74.0,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Hyundai Xcent 2016-2017 VTVT Plus ABS,4.9,2017,32000,19.1,1197.0,82.0,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,10.25,2014,115000,12.99,2494.0,100.0,7,Toyota,11.265205016960472,False,False,True,False,False,False,True
Hyundai Grand i10 AT Asta,5.15,2017,76000,18.9,1197.0,82.0,5,Hyundai,5.348761685250852,False,False,False,False,False,True,False
Nissan Sunny Diesel XL,2.7,2012,67000,21.64,1461.0,84.8,5,Nissan,4.698757187095724,True,False,True,False,False,False,True
Honda City 2017-2020 EXi,4.0,2008,120000,17.7,1497.0,78.0,5,Honda,6.041270410937343,True,False,False,False,False,True,True
Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,7.3,2019,7000,18.78,999.0,75.0,5,Volkswagen,5.650061220319048,False,False,False,False,False,True,True
Maruti Ciaz ZXi Plus,7.25,2016,45000,20.73,1373.0,91.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Honda City i DTEC S,6.5,2016,88000,26.0,1498.0,98.6,5,Honda,6.041270410937343,False,False,True,False,False,False,True
Maruti Vitara Brezza VDi,8.0,2018,40000,24.3,1248.0,88.5,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Maruti 800 Std MPFi,1.2,2006,43950,16.1,796.0,37.0,4,Maruti,4.699671932366252,False,False,False,False,False,True,True
Ford Freestyle Titanium Diesel BSIV,7.75,2019,30000,24.4,1498.0,98.63,5,Ford,6.252057132401498,True,False,True,False,False,False,True
Volkswagen Polo GT TSI,6.45,2015,56084,17.21,1197.0,103.6,5,Volkswagen,5.650061220319048,False,False,False,False,False,True,False
Maruti Alto K10 2010-2014 VXI,2.5,2012,116006,20.92,998.0,67.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Maruti Wagon R VXI,2.95,2013,65000,21.79,998.0,67.05,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Mercedes-Benz GLA Class 200 D Sport Edition,26.75,2017,36345,17.9,2143.0,136.0,5,Mercedes-Benz,24.96154654611922,False,False,True,False,False,False,False
Honda Civic V,16.7,2019,21000,16.5,1799.0,139.46,5,Honda,6.041270410937343,False,False,False,False,False,True,False
Hyundai Santro Xing XO,2.25,2005,48000,17.0,1086.0,5.0,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Maruti Swift Dzire VDi,3.8,2011,180000,19.3,1248.0,73.9,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Renault KWID 1.0 RXT Optional,3.1,2017,25000,23.01,999.0,67.0,5,Renault,4.6202908684705735,True,False,False,False,False,True,True
Mahindra XUV300 W8 Diesel BSIV,10.79,2019,25000,20.0,1497.0,115.0,5,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Toyota Innova 2.5 G (Diesel) 7 Seater,12.75,2015,71000,12.99,2494.0,100.6,7,Toyota,11.265205016960472,False,False,True,False,False,False,True
Maruti Eeco 7 Seater STD,3.65,2016,40000,15.37,1196.0,72.42,7,Maruti,4.699671932366252,False,False,False,False,False,True,True
Maruti Ritz LDi,2.83,2012,83000,23.2,1248.0,73.94,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Mahindra XUV500 W9,15.0,2017,60000,15.1,2179.0,152.87,7,Mahindra,7.210647709297036,False,False,True,False,False,False,True
Hyundai Creta 1.6 EX Petrol,10.7,2019,12000,15.8,1591.0,121.3,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
BMW 5 Series 530d Highline,18.55,2012,65000,11.5,2993.0,235.0,5,BMW,26.3869723270535,False,False,True,False,False,False,False
Ford Ecosport 1.5 DV5 MT Titanium Optional,4.75,2014,58000,22.7,1498.0,89.84,5,Ford,6.252057132401498,False,False,True,False,False,False,True
Chevrolet Beat Diesel LS,1.8,2015,60000,25.44,936.0,56.3,5,Chevrolet,2.7381398767127534,True,False,True,False,False,False,True
Hyundai Grand i10 Magna,4.95,2016,28000,18.9,1197.0,82.0,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Maruti Vitara Brezza ZDi Plus,8.5,2017,90000,24.3,1248.0,88.5,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Maruti Swift Dzire VXI,5.3,2016,73000,20.85,1197.0,83.14,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Mercedes-Benz C-Class C 250 CDI Elegance,10.0,2012,64212,14.94,2143.0,204.0,5,Mercedes-Benz,24.96154654611922,False,False,True,False,False,False,False
Tata Zest Quadrajet 1.3 75PS XMS,3.7,2017,90000,22.95,1248.0,74.0,5,Tata,4.421740718651131,True,False,True,False,False,False,True
Maruti Swift LDI BSIV,5.5,2016,85263,25.2,1248.0,74.0,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
Chevrolet Sail 1.2 LS,3.75,2016,37300,18.2,1199.0,82.4,5,Chevrolet,2.7381398767127534,False,False,False,False,False,True,True
Hyundai Xcent 1.2 Kappa AT SX Option,3.75,2015,320000,16.9,1197.0,82.0,5,Hyundai,5.348761685250852,True,False,False,False,False,True,False
Nissan Sunny Diesel XL,3.55,2014,94000,21.64,1461.0,84.8,5,Nissan,4.698757187095724,False,False,True,False,False,False,True
Audi A6 35 TDI Premium,26.75,2015,56227,17.68,1968.0,174.33,5,Audi,20.16199553166578,False,False,True,False,False,False,False
Maruti Alto 800 LX,2.2,2016,2000,22.74,796.0,47.3,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Maruti Alto K10 VXI AGS,3.6,2016,31000,23.95,998.0,67.05,5,Maruti,4.699671932366252,False,False,False,False,False,True,False
Mahindra TUV 300 T6,6.85,2017,60000,18.49,1493.0,100.0,7,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Maruti Ciaz 1.4 Alpha,6.9,2017,31869,20.73,1373.0,91.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Hyundai Santro Xing GL,1.6,2011,37400,0.0,1086.0,62.0,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Audi A5 Sportback,41.75,2017,25000,19.2,1968.0,187.74,5,Audi,20.16199553166578,False,False,True,False,False,False,False
Maruti Alto K10 VXI,4.0,2017,23765,23.95,998.0,67.05,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Toyota Platinum Etios 1.4 GXD,6.5,2018,90483,23.59,1364.0,67.05,5,Toyota,11.265205016960472,False,False,True,False,False,False,True
Maruti Swift Dzire VXI,3.5,2013,64000,19.1,1197.0,85.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Maruti Wagon R VXI,3.0,2013,34000,18.9,998.0,67.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Maruti Celerio VXI AT,3.75,2014,52500,23.1,998.0,67.04,5,Maruti,4.699671932366252,False,False,False,False,False,True,False
Maruti Swift ZXI ABS,2.05,2008,57000,16.1,1298.0,88.2,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Hyundai i20 Asta Option Diesel,9.75,2019,15000,22.54,1396.0,88.76,5,Hyundai,5.348761685250852,False,False,True,False,False,False,True
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,10.0,2019,30000,25.1,1248.0,88.5,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Maruti Omni E MPI STD BS IV,3.25,2016,27000,16.8,796.0,34.2,8,Maruti,4.699671932366252,False,False,False,False,False,True,True
Audi Q3 35 TDI Quattro Premium Plus,18.5,2016,50000,15.17,1968.0,181.0,5,Audi,20.16199553166578,False,False,True,False,False,False,False
Toyota Corolla Altis G,3.85,2009,167919,14.53,1798.0,138.1,5,Toyota,11.265205016960472,False,False,False,False,False,True,True
Mahindra XUV500 W10 2WD,15.7,2017,34000,16.0,2179.0,140.0,7,Mahindra,7.210647709297036,False,False,True,False,False,False,True
Mercedes-Benz M-Class ML 250 CDI,31.0,2016,147000,15.26,2143.0,203.2,5,Mercedes-Benz,24.96154654611922,False,False,True,False,False,False,False
Ford Ecosport 2015-2021 1.5 Diesel Titanium Plus BSIV,8.85,2017,40000,23.0,1498.0,98.96,5,Ford,6.252057132401498,True,False,True,False,False,False,True
Maruti Ciaz VDi Option SHVS,6.3,2016,63000,28.09,1248.0,88.5,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
BMW 3 Series GT 320d Sport Line,26.9,2016,45000,19.59,1995.0,184.0,5,BMW,26.3869723270535,False,False,True,False,False,False,False
Mercedes-Benz GLA Class 200 d Sport,26.0,2016,16600,17.9,2143.0,136.0,5,Mercedes-Benz,24.96154654611922,True,False,True,False,False,False,False
Mercedes-Benz E-Class E 250 Elegance,18.5,2013,39500,10.93,2497.0,204.0,5,Mercedes-Benz,24.96154654611922,False,False,False,False,False,True,False
Hyundai i10 Magna 1.2 iTech SE,2.3,2011,42000,20.36,1197.0,78.9,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Honda City 2017-2020 GXi,1.8,2007,70000,17.7,1497.0,78.0,5,Honda,6.041270410937343,False,False,False,False,False,True,True
Honda CR-V Diesel 2WD,31.0,2019,20000,19.5,1597.0,118.3,7,Honda,6.041270410937343,True,False,True,False,False,False,False
Maruti Swift Dzire VDI,4.5,2016,80000,26.59,1248.0,74.0,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Chevrolet Spark 1.0 LT,1.65,2013,10000,16.2,995.0,62.1,5,Chevrolet,2.7381398767127534,True,False,False,False,False,True,True
Mercedes-Benz C-Class 230 Avantgarde,8.0,2010,75000,11.7,1796.0,178.0,5,Mercedes-Benz,24.96154654611922,False,False,False,False,False,True,False
Hyundai EON Era Plus,2.05,2014,77000,21.1,814.0,55.2,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Tata Indigo LX,3.15,2011,69000,17.0,1405.0,70.0,5,Tata,4.421740718651131,True,False,True,False,False,False,True
Chevrolet Sail 1.2 LS,3.95,2015,57323,18.2,1199.0,82.4,5,Chevrolet,2.7381398767127534,False,False,False,False,False,True,True
Maruti Alto K10 LXI,2.15,2011,22900,20.92,998.0,67.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Hyundai Xcent 1.2 Kappa SX,5.5,2014,25000,19.1,1197.0,82.0,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Maruti Celerio VXI CNG BSIV,5.1,2018,20000,31.79,998.0,58.33,5,Maruti,4.699671932366252,True,False,False,False,False,False,True
Ford Endeavour 2.5L 4X2 MT,8.75,2012,98000,13.1,2499.0,141.0,7,Ford,6.252057132401498,False,False,True,False,False,False,True
Honda City i-VTEC SV,5.37,2014,75000,17.4,1497.0,117.6,5,Honda,6.041270410937343,False,False,False,False,False,True,True
Tata Nexon 1.2 Revotron XM,6.0,2018,60000,17.0,1198.0,108.5,5,Tata,4.421740718651131,True,False,False,False,False,True,True
Renault KWID Climber 1.0 AMT,3.45,2018,12500,24.04,999.0,67.0,5,Renault,4.6202908684705735,True,False,False,False,False,True,False
Maruti Vitara Brezza VDi Option,6.6,2016,68000,24.3,1248.0,88.5,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
Hyundai i20 Sportz 1.4 CRDi,3.1,2013,70000,21.9,1396.0,88.76,5,Hyundai,5.348761685250852,True,False,True,False,False,False,True
Hyundai Verna 1.6 CRDi SX,8.6,2017,36000,23.9,1582.0,126.2,5,Hyundai,5.348761685250852,False,False,True,False,False,False,True
Maruti Swift Dzire VDI,6.5,2017,80000,28.4,1248.0,74.02,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Volkswagen Passat Diesel Comfortline 2.0 TDI,9.5,2013,92098,18.33,1968.0,167.7,5,Volkswagen,5.650061220319048,False,False,True,False,False,False,True
Skoda Rapid 1.5 TDI AT Style BSIV,10.45,2018,62600,21.72,1498.0,108.6,5,Skoda,7.535387654134465,False,False,True,False,False,False,False
Hyundai Grand i10 1.2 Kappa Magna BSIV,4.15,2017,55000,18.9,1197.0,81.86,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Maruti Swift LDI,4.05,2015,76448,22.9,1248.0,74.0,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
Maruti Ciaz ZXi,5.45,2014,48000,20.73,1373.0,91.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Volkswagen Vento 1.5 TDI Highline,5.75,2015,76000,20.34,1498.0,103.2,5,Volkswagen,5.650061220319048,False,False,True,False,False,False,True
Honda Amaze VX Diesel BSIV,7.5,2018,40000,27.4,1498.0,98.63,5,Honda,6.041270410937343,True,False,True,False,False,False,True
Hyundai i20 Magna 1.2,4.3,2015,42000,18.6,1197.0,81.83,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Maruti Ritz LXI,3.35,2009,40000,21.1,1197.0,85.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Toyota Etios Liva 1.4 GD,5.75,2017,41100,23.59,1364.0,67.04,5,Toyota,11.265205016960472,False,False,True,False,False,False,True
Honda Jazz VX,6.75,2016,52062,18.2,1199.0,88.7,5,Honda,6.041270410937343,False,False,False,False,False,True,True
Ford Ecosport 1.5 DV5 MT Titanium,6.85,2014,56017,22.7,1498.0,89.84,5,Ford,6.252057132401498,False,False,True,False,False,False,True
Hyundai Creta 1.6 E Plus,9.95,2018,10000,15.8,1591.0,121.3,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Mercedes-Benz C-Class C 220 CDI Sport Edition,14.5,2012,77000,14.84,2143.0,167.62,5,Mercedes-Benz,24.96154654611922,False,False,True,False,False,False,False
Mahindra Xylo D2 BSIV,3.0,2013,120000,14.0,2489.0,95.0,8,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Maruti Ertiga SHVS ZDI,9.0,2016,135000,24.52,1248.0,88.5,7,Maruti,4.699671932366252,True,False,True,False,False,False,True
Toyota Innova Crysta 2016-2020 2.4 VX MT 8S BSIV,19.2,2018,18000,13.68,2393.0,147.8,8,Toyota,11.265205016960472,True,False,True,False,False,False,True
Mercedes-Benz C-Class 200 Kompressor,6.5,2009,66001,11.7,1796.0,178.0,5,Mercedes-Benz,24.96154654611922,False,False,False,False,False,True,True
Maruti Swift Dzire Regal,3.9,2013,100000,19.1,1197.0,85.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Honda City V CVT,11.6,2019,9600,17.4,1497.0,117.6,5,Honda,6.041270410937343,False,False,False,False,False,True,False
BMW 5 Series 530d Highline,6.95,2009,70000,11.5,2993.0,235.0,5,BMW,26.3869723270535,False,False,True,False,False,False,False
Hyundai i10 Sportz 1.1L,3.75,2017,9000,19.81,1086.0,68.05,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Mahindra XUV300 W8,9.75,2019,13921,17.0,1197.0,108.6,5,Mahindra,7.210647709297036,False,False,False,False,False,True,True
Maruti Swift VDI BSIV,5.8,2015,120000,25.2,1248.0,74.0,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Maruti Vitara Brezza VDi Option,7.2,2017,40000,24.3,1248.0,88.5,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Maruti Celerio Green VXI,4.11,2016,48129,31.79,998.0,58.2,5,Maruti,4.699671932366252,False,False,False,False,False,False,True
Maruti Swift Dzire Tour LXI,3.4,2016,189000,19.0,1197.0,85.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Hyundai Creta 1.6 CRDi AT SX Plus,14.21,2018,65000,17.01,1582.0,126.2,5,Hyundai,5.348761685250852,False,False,True,False,False,False,False
Mahindra E Verito D2,11.97,2019,18281,0.0,72.0,41.57,5,Mahindra,7.210647709297036,True,False,False,True,False,False,False
Ford Fiesta Classic 1.4 Duratorq CLXI,3.95,2012,52000,17.8,1399.0,67.0,5,Ford,6.252057132401498,False,False,True,False,False,False,True
Renault Triber RXZ BSIV,7.25,2019,11000,20.0,999.0,72.0,7,Renault,4.6202908684705735,False,False,False,False,False,True,True
Toyota Fortuner 4x2 AT,28.0,2017,150000,12.55,2982.0,168.5,7,Toyota,11.265205016960472,False,False,True,False,False,False,False
Mahindra XUV500 W6 2WD,9.5,2014,178000,15.1,2179.0,140.0,7,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Hyundai Grand i10 AT Asta,5.5,2015,66916,18.9,1197.0,82.0,5,Hyundai,5.348761685250852,False,False,False,False,False,True,False
Toyota Innova Crysta 2016-2020 2.4 ZX MT BSIV,18.5,2016,56875,13.68,2393.0,147.8,7,Toyota,11.265205016960472,False,False,True,False,False,False,True
Hyundai i20 Asta 1.4 CRDi,6.95,2014,70000,22.54,1396.0,88.73,5,Hyundai,5.348761685250852,True,False,True,False,False,False,True
Mahindra Thar CRDe,9.95,2018,21219,16.55,2498.0,105.0,6,Mahindra,7.210647709297036,False,False,True,False,False,False,True
Hyundai EON Magna Plus,3.25,2017,70000,21.1,814.0,55.2,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Maruti Swift ZXI Plus,7.0,2019,11320,21.21,1197.0,81.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Hyundai Santro Xing GLS,2.15,2009,68000,17.92,1086.0,62.1,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Volkswagen Polo GT TSI,6.5,2014,53776,17.21,1197.0,103.6,5,Volkswagen,5.650061220319048,True,False,False,False,False,True,False
Volkswagen Vento 1.6 Highline BSIV,2.49,2010,59000,16.09,1598.0,103.2,5,Volkswagen,5.650061220319048,False,False,False,False,False,True,True
Hyundai Creta 1.4 CRDi S Plus,8.0,2015,70000,21.38,1396.0,88.7,5,Hyundai,5.348761685250852,True,False,True,False,False,False,True
Maruti Ertiga VXI CNG,6.45,2015,77000,17.5,1373.0,80.46,7,Maruti,4.699671932366252,False,False,False,False,False,False,True
Hyundai Getz 1.1 GVS Option,1.9,2007,90000,12.3,1086.0,66.6,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Mercedes-Benz GL-Class 220d 4MATIC Sport,29.75,2017,38000,17.9,2143.0,170.0,5,Mercedes-Benz,24.96154654611922,False,False,True,False,False,False,False
Hyundai Grand i10 1.2 Kappa Sportz BSIV,5.55,2017,47000,18.9,1197.0,81.86,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Maruti Ertiga VDI,7.8,2015,70000,20.77,1248.0,88.76,7,Maruti,4.699671932366252,True,False,True,False,False,False,True
Mahindra KUV 100 mFALCON G80 K4 5str,3.5,2017,35000,18.15,1198.0,82.0,5,Mahindra,7.210647709297036,True,False,False,False,False,True,True
Maruti Swift Dzire AMT VXI BS IV,6.6,2019,10000,22.0,1197.0,81.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,False
Skoda Superb LK 1.8 TSI AT,23.75,2017,8000,14.67,1798.0,177.46,5,Skoda,7.535387654134465,False,False,False,False,False,True,False
Honda City i-VTEC CVT ZX,11.25,2018,26000,18.0,1497.0,117.6,5,Honda,6.041270410937343,False,False,False,False,False,True,False
Honda Brio E MT,3.5,2014,34000,19.4,1198.0,86.8,5,Honda,6.041270410937343,False,False,False,False,False,True,True
Toyota Platinum Etios 1.4 GD,6.75,2018,66384,23.59,1364.0,67.05,5,Toyota,11.265205016960472,False,False,True,False,False,False,True
Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,17.55,2016,85000,11.36,2755.0,171.5,7,Toyota,11.265205016960472,False,False,True,False,False,False,False
Maruti Wagon R LXI CNG,4.15,2017,66628,26.6,998.0,58.16,5,Maruti,4.699671932366252,False,False,False,False,False,False,True
Maruti Wagon R VXI Minor,2.45,2010,81133,18.9,1061.0,67.0,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Chevrolet Spark 1.0 LT,1.1,2008,46000,18.0,995.0,62.0,5,Chevrolet,2.7381398767127534,True,False,False,False,False,True,True
Maruti Baleno Zeta CVT,8.75,2020,2441,19.56,1197.0,81.8,5,Maruti,4.699671932366252,False,False,False,False,False,True,False
Honda Amaze S i-VTEC,5.0,2017,40000,17.8,1198.0,86.7,5,Honda,6.041270410937343,True,False,False,False,False,True,True
Mercedes-Benz GL-Class 220d 4MATIC Sport,49.5,2018,10000,17.9,2143.0,170.0,5,Mercedes-Benz,24.96154654611922,False,False,True,False,False,False,False
Maruti Wagon R VXI BS IV,2.75,2011,120000,18.9,998.0,67.1,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Honda Amaze S Petrol,4.75,2015,42012,18.6,1199.0,88.76,5,Honda,6.041270410937343,False,False,False,False,False,True,True
Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,16.85,2016,120000,11.36,2755.0,171.5,7,Toyota,11.265205016960472,False,False,True,False,False,False,False
